ra,dec,simbad_name,obsid
124.8679034553,70.7049259203,Holmberg_II_X-1,00035475003
124.8695765459,70.7047056764,Holmberg_II_X-1,00035475003
124.8695840148,70.705450122,Holmberg_II_X-1,00035475003
124.8697605828,70.7037437252,Holmberg_II_X-1,00035475003
124.8675418847,70.705766524,Holmberg_II_X-1,00035475004
124.8696470665,70.7042197356,Holmberg_II_X-1,00035475004
124.8698512736,70.7040799563,Holmberg_II_X-1,00035475004
124.8705665475,70.7042057286,Holmberg_II_X-1,00035475004
124.8743213208,70.7056042496,Holmberg_II_X-1,00035475004
124.8729375063,70.7050958829,Holmberg_II_X-1,00035475004
124.8698216801,70.7048140343,Holmberg_II_X-1,00035475005
124.8675157519,70.7051793627,Holmberg_II_X-1,00035475005
124.8691305064,70.7046703214,Holmberg_II_X-1,00035475005
124.8690353807,70.704485161,Holmberg_II_X-1,00035475005
124.8659246075,70.7057250704,Holmberg_II_X-1,00035475005
124.861674935,70.7059416247,Holmberg_II_X-1,00035475005
124.8721819584,70.7045284113,Holmberg_II_X-1,00035475005
124.8672189606,70.7053267537,Holmberg_II_X-1,00035475005
124.87098756,70.7054525552,Holmberg_II_X-1,00035475005
124.8677187792,70.7070646667,Holmberg_II_X-1,00035475005
124.8691203081,70.7048621914,Holmberg_II_X-1,00035475006
124.8678107067,70.7054330674,Holmberg_II_X-1,00035475006
124.8689623503,70.7054537077,Holmberg_II_X-1,00035475006
124.8689379622,70.705054982,Holmberg_II_X-1,00035475006
124.8691483775,70.7059976702,Holmberg_II_X-1,00035475007
124.8705161278,70.7066712765,Holmberg_II_X-1,00035475007
124.8719296757,70.7051766791,Holmberg_II_X-1,00035475007
124.8716983586,70.7056702898,Holmberg_II_X-1,00035475007
124.8722304082,70.7052366048,Holmberg_II_X-1,00035475007
124.8718020935,70.70558308,Holmberg_II_X-1,00035475007
124.8722599351,70.7053190843,Holmberg_II_X-1,00035475007
124.8723195401,70.7058474208,Holmberg_II_X-1,00035475008
124.8702353556,70.7060427049,Holmberg_II_X-1,00035475008
124.8728732428,70.7059300747,Holmberg_II_X-1,00035475008
124.8726343875,70.7058008278,Holmberg_II_X-1,00035475008
124.873228423,70.7048832861,Holmberg_II_X-1,00035475008
124.87055624,70.7051804061,Holmberg_II_X-1,00035475009
124.8717525265,70.7052771754,Holmberg_II_X-1,00035475009
124.8721217883,70.7051914922,Holmberg_II_X-1,00035475009
124.8709993252,70.7052401884,Holmberg_II_X-1,00035475009
124.8705246887,70.7050652645,Holmberg_II_X-1,00035475009
124.8707417231,70.70492203,Holmberg_II_X-1,00035475009
124.8705609851,70.7052253036,Holmberg_II_X-1,00035475009
124.8688009926,70.7053568742,Holmberg_II_X-1,00035475009
124.8721206818,70.7054365058,Holmberg_II_X-1,00035475010
124.8750816214,70.7054094351,Holmberg_II_X-1,00035475010
124.8721385824,70.7061636344,Holmberg_II_X-1,00035475010
124.871476595,70.7057536904,Holmberg_II_X-1,00035475010
124.874313371,70.7048553864,Holmberg_II_X-1,00035475011
124.8727775445,70.7055689152,Holmberg_II_X-1,00035475011
124.8733913919,70.7050323264,Holmberg_II_X-1,00035475011
124.8717158653,70.7049078314,Holmberg_II_X-1,00035475013
124.8705594557,70.7053595197,Holmberg_II_X-1,00035475013
124.8667532157,70.7055028141,Holmberg_II_X-1,00035475014
124.8691733257,70.7055868874,Holmberg_II_X-1,00035475014
124.8690854509,70.7048219188,Holmberg_II_X-1,00035475014
124.8703951523,70.7057607356,Holmberg_II_X-1,00035475015
124.8695076836,70.7053803187,Holmberg_II_X-1,00035475016
124.8699124233,70.7044367552,Holmberg_II_X-1,00035475017
124.8690235201,70.7052591227,Holmberg_II_X-1,00035475017
124.8700022277,70.704610227,Holmberg_II_X-1,00035475018
124.8718563471,70.7034296921,Holmberg_II_X-1,00035475018
124.8687321047,70.7061407085,Holmberg_II_X-1,00035475018
124.8689529261,70.7037527008,Holmberg_II_X-1,00035475019
124.8707801289,70.7055722278,Holmberg_II_X-1,00035475019
124.8728450658,70.7060236697,Holmberg_II_X-1,00090217002
124.8708547719,70.7054209223,Holmberg_II_X-1,00090217003
124.8701685969,70.7052356998,Holmberg_II_X-1,00090217005
124.8695242025,70.7046278549,Holmberg_II_X-1,00090217006
124.8709242654,70.7043645969,Holmberg_II_X-1,00090217007
124.8704657698,70.7051281455,Holmberg_II_X-1,00090217008
124.8709700897,70.7057111845,Holmberg_II_X-1,00090217009
124.8695151706,70.7049370821,Holmberg_II_X-1,00090217010
124.870737152,70.7048640716,Holmberg_II_X-1,00090217011
124.8711137387,70.7048366813,Holmberg_II_X-1,00090217012
124.8683116352,70.7054054594,Holmberg_II_X-1,00090217013
124.8684746095,70.7046359208,Holmberg_II_X-1,00090217014
124.8692962508,70.7038412454,Holmberg_II_X-1,00090217015
124.8712417185,70.7043328089,Holmberg_II_X-1,00090217016
124.8693926297,70.7038501098,Holmberg_II_X-1,00090217017
124.8720917502,70.7053452369,Holmberg_II_X-1,00090217018
124.8741409885,70.7042596964,Holmberg_II_X-1,00090217019
124.8694335558,70.7038732146,Holmberg_II_X-1,00090217020
124.8724223545,70.7044036146,Holmberg_II_X-1,00090217021
124.870664708,70.7058579941,Holmberg_II_X-1,00090217022
124.8715753558,70.7049922806,Holmberg_II_X-1,00090217023
124.8707021887,70.7053249912,Holmberg_II_X-1,00090217024
124.8716339431,70.7051033609,Holmberg_II_X-1,00090217025
124.8714479544,70.7054822681,Holmberg_II_X-1,00090217025
124.869165419,70.704194331,Holmberg_II_X-1,00090217026
124.8707534419,70.7044197678,Holmberg_II_X-1,00090217027
124.8698629618,70.7056774475,Holmberg_II_X-1,00090217028
124.8709291922,70.7049855356,Holmberg_II_X-1,00090217029
124.8671489709,70.7048748604,Holmberg_II_X-1,00090217030
124.8701807608,70.704946637,Holmberg_II_X-1,00090217031
124.8689422098,70.7052171649,Holmberg_II_X-1,00090217032
124.8696423758,70.7052794334,Holmberg_II_X-1,00090217033
124.8691839426,70.7050983244,Holmberg_II_X-1,00090217034
124.870005493,70.7052478004,Holmberg_II_X-1,00090217035
124.8673093836,70.7049978732,Holmberg_II_X-1,00090217035
124.8701821278,70.7053537538,Holmberg_II_X-1,00090217036
124.8697693499,70.7051760707,Holmberg_II_X-1,00090217036
124.8725952849,70.7054803029,Holmberg_II_X-1,00090217037
124.8702167635,70.7055454399,Holmberg_II_X-1,00090217038
124.8695006279,70.70434568,Holmberg_II_X-1,00090217039
124.8733564361,70.705173449,Holmberg_II_X-1,00090217039
124.8694415465,70.7050820643,Holmberg_II_X-1,00090217040
124.8700763267,70.7052322158,Holmberg_II_X-1,00090217041
124.8713857963,70.7053586013,Holmberg_II_X-1,00090217042
124.8687346229,70.7044201353,Holmberg_II_X-1,00090217044
124.8713644168,70.7049718132,Holmberg_II_X-1,00090217044
124.8708222116,70.7052497889,Holmberg_II_X-1,00090217045
124.8700434504,70.7053742135,Holmberg_II_X-1,00090217046
124.8704192298,70.7056535726,Holmberg_II_X-1,00090217047
124.8697035232,70.704859257,Holmberg_II_X-1,00090217048
124.8687241237,70.7050343936,Holmberg_II_X-1,00090217049
124.8705570955,70.7052131575,Holmberg_II_X-1,00090217050
124.8674855646,70.7056249601,Holmberg_II_X-1,00090217051
124.8678723202,70.704668262,Holmberg_II_X-1,00090217052
124.8696723388,70.7055030752,Holmberg_II_X-1,00090217053
124.8709314309,70.7050332977,Holmberg_II_X-1,00090217054
124.8710973716,70.7047064565,Holmberg_II_X-1,00090217054
124.8664666491,70.7079210741,Holmberg_II_X-1,00090217055
124.8691403072,70.7060352832,Holmberg_II_X-1,00090217055
124.8704033944,70.7057776255,Holmberg_II_X-1,00090217057
124.8685322849,70.7055511332,Holmberg_II_X-1,00090217058
124.8682578737,70.704646842,Holmberg_II_X-1,00090217059
124.8691594703,70.7062194041,Holmberg_II_X-1,00090217060
124.8709029145,70.7049852035,Holmberg_II_X-1,00090217060
124.8652496679,70.7074789068,Holmberg_II_X-1,00090217062
124.8709127912,70.7048532197,Holmberg_II_X-1,00090217063
124.8727028325,70.704361228,Holmberg_II_X-1,00090217064
124.8679231404,70.7049092869,Holmberg_II_X-1,00090217065
124.8714972215,70.7059740241,Holmberg_II_X-1,00090217066
124.8708857854,70.7072675349,Holmberg_II_X-1,00090217067
124.8703595832,70.7053877513,Holmberg_II_X-1,00090217068
124.8720345288,70.7049923929,Holmberg_II_X-1,00090217069
124.8692380894,70.7047368869,Holmberg_II_X-1,00090217070
124.8698685239,70.7048374379,Holmberg_II_X-1,00090217071
124.8688380573,70.7048313166,Holmberg_II_X-1,00095157001
124.8707683859,70.704726605,Holmberg_II_X-1,00095157002
124.8716184031,70.706053484,Holmberg_II_X-1,00095157003
124.8726363071,70.7044538112,Holmberg_II_X-1,00095157004
124.8719375841,70.7051508465,Holmberg_II_X-1,00095157005
124.8735407207,70.7048908258,Holmberg_II_X-1,00095157006
124.8695762748,70.705927124,Holmberg_II_X-1,00095157008
124.8722530666,70.7053830408,Holmberg_II_X-1,00095157009
124.8730747383,70.7046157328,Holmberg_II_X-1,00095157010
124.8732976554,70.7052346293,Holmberg_II_X-1,00095157011
124.8712229306,70.7059811952,Holmberg_II_X-1,00095157012
124.8737209651,70.7040502579,Holmberg_II_X-1,00095157014
124.869330573,70.7049955699,Holmberg_II_X-1,00095157015
124.87207646,70.705183324,Holmberg_II_X-1,00095157017
124.8708082362,70.7054852671,Holmberg_II_X-1,00095157018
124.8727337354,70.7047314265,Holmberg_II_X-1,00095157018
124.8736986585,70.7064274506,Holmberg_II_X-1,00095157018
124.8720982118,70.7049246101,Holmberg_II_X-1,00095157019
124.8723926452,70.7045854865,Holmberg_II_X-1,00095157020
124.8720158284,70.7049148618,Holmberg_II_X-1,00095157021
124.869468187,70.7053861701,Holmberg_II_X-1,00095157022
124.8716380702,70.7047386565,Holmberg_II_X-1,00095157023
124.8712282105,70.7044885412,Holmberg_II_X-1,00095157024
124.872107035,70.704861513,Holmberg_II_X-1,00095157025
124.8706939992,70.7052445354,Holmberg_II_X-1,00095157026
124.8720695525,70.7048440731,Holmberg_II_X-1,00095157027
124.8764128124,70.7049883278,Holmberg_II_X-1,00095157028
124.8731609512,70.7046727458,Holmberg_II_X-1,00095157029
124.8716977193,70.7052165973,Holmberg_II_X-1,00095157029
124.8714733742,70.7056311676,Holmberg_II_X-1,00095157030
124.8709437637,70.7052821026,Holmberg_II_X-1,00095157031
124.8711256372,70.7039788058,Holmberg_II_X-1,00095157032
124.8711107651,70.7044539706,Holmberg_II_X-1,00095157033
124.8725266532,70.7047140823,Holmberg_II_X-1,00095157034
124.8729683068,70.7051732098,Holmberg_II_X-1,00095157035
124.8750993764,70.7057415633,Holmberg_II_X-1,00095157036
124.8684472061,70.703349673,Holmberg_II_X-1,00095157037
124.8736007459,70.704726048,Holmberg_II_X-1,00095157038
124.8684461283,70.7057177091,Holmberg_II_X-1,00095157039
124.8721399447,70.7050971348,Holmberg_II_X-1,00095157040
124.872778524,70.7052538618,Holmberg_II_X-1,00095157041
124.8717822109,70.706208906,Holmberg_II_X-1,00095157042
124.8703109594,70.7039774787,Holmberg_II_X-1,00095157043
124.8708712433,70.7054329445,Holmberg_II_X-1,00095157044
124.8743223615,70.7049918918,Holmberg_II_X-1,00095157045
124.8729244298,70.7059614638,Holmberg_II_X-1,00095157046
124.8693322496,70.7047842982,Holmberg_II_X-1,00095157047
124.8708842034,70.7050321672,Holmberg_II_X-1,00095157048
124.8689931191,70.7056804311,Holmberg_II_X-1,00095157049
124.8746282658,70.7045922687,Holmberg_II_X-1,00095157050
124.8692123106,70.7041998647,Holmberg_II_X-1,00095737001
124.8728438893,70.7059739103,Holmberg_II_X-1,00095737002
124.8699980724,70.7054252328,Holmberg_II_X-1,00095737003
124.8713046182,70.7056991807,Holmberg_II_X-1,00095737004
124.8733315005,70.7047992345,Holmberg_II_X-1,00095737005
124.870102358,70.7052862996,Holmberg_II_X-1,00095737005
124.8689354457,70.7053457349,Holmberg_II_X-1,00095737005
124.8755191361,70.7055597922,Holmberg_II_X-1,00095737006
124.8722343846,70.7061355799,Holmberg_II_X-1,00095737007
124.874771176,70.7044535377,Holmberg_II_X-1,00095737008
124.8700334301,70.7056387614,Holmberg_II_X-1,00095737009
124.8701292484,70.7042065601,Holmberg_II_X-1,00095737010
124.8684045306,70.7057900704,Holmberg_II_X-1,00095737011
124.8714454085,70.7044072404,Holmberg_II_X-1,00095737012
124.8697083453,70.7055922792,Holmberg_II_X-1,00095737013
124.8689180394,70.7056093506,Holmberg_II_X-1,00095737015
124.8711209667,70.7054511523,Holmberg_II_X-1,00095737016
124.8731534984,70.7057654713,Holmberg_II_X-1,00095737017
124.8706856303,70.7051769306,Holmberg_II_X-1,00095737018
124.8752285784,70.7058796996,Holmberg_II_X-1,00095737019
124.8693556534,70.7052661376,Holmberg_II_X-1,00095737020
124.8720659605,70.7051143037,Holmberg_II_X-1,00011509001
148.9619789262,69.6795454649,M82_X-2,00031201001
148.9637969602,69.6787032428,M82_X-2,00031201001
148.9646728052,69.6783690918,M82_X-2,00031201001
148.9679425492,69.6770091289,M82_X-2,00031201002
148.9576588045,69.6790308247,M82_X-2,00031201002
148.9618715673,69.6786564061,M82_X-2,00031201002
148.9612808447,69.6792808438,M82_X-2,00031201002
148.9617180485,69.6783920526,M82_X-2,00032503001
148.9660042546,69.6781718617,M82_X-2,00032503001
148.9627206016,69.6790870681,M82_X-2,00032503002
148.9619485374,69.6766598492,M82_X-2,00032503003
148.9648219011,69.6785025811,M82_X-2,00032503004
148.9616952524,69.678339792,M82_X-2,00032503005
148.9628121047,69.6786829408,M82_X-2,00032503006
148.9644565739,69.6775598489,M82_X-2,00032503006
148.9641170084,69.67876609,M82_X-2,00032503007
148.9641834068,69.6786175123,M82_X-2,00032503008
148.9631201048,69.6785174001,M82_X-2,00032503009
148.9618978128,69.6790488691,M82_X-2,00032503010
148.9585549661,69.6778476753,M82_X-2,00032503011
148.9655960122,69.677421764,M82_X-2,00032503012
148.9651701698,69.6781451787,M82_X-2,00032503014
148.9607588811,69.6780901057,M82_X-2,00032503015
148.9628505487,69.6790369906,M82_X-2,00032503015
148.9623205275,69.6783618449,M82_X-2,00032503016
148.963057315,69.6782712774,M82_X-2,00032503016
148.9626501777,69.6793783342,M82_X-2,00032503017
148.964187444,69.6799218787,M82_X-2,00032503017
148.9705245526,69.6769338826,M82_X-2,00032503018
148.9672559767,69.6789891042,M82_X-2,00032503018
148.960647639,69.6790713948,M82_X-2,00032503018
148.9624861503,69.679158101,M82_X-2,00032503019
148.9625304041,69.6787265316,M82_X-2,00032503019
148.9649564762,69.6780615079,M82_X-2,00032503020
148.9656382752,69.6779557124,M82_X-2,00032503020
148.9575304379,69.6786678029,M82_X-2,00032503021
148.9614813386,69.6793480916,M82_X-2,00032503021
148.9605529823,69.6795456001,M82_X-2,00032503022
148.9611179743,69.6789713241,M82_X-2,00032503022
148.9715245149,69.6777821212,M82_X-2,00032503022
148.9671896241,69.6791638079,M82_X-2,00032503023
148.9630203076,69.6787113666,M82_X-2,00032503023
148.9614476642,69.6787566753,M82_X-2,00032503024
148.9629452357,69.6789233822,M82_X-2,00032503024
148.9602444895,69.6787083067,M82_X-2,00032503024
148.9617665625,69.6796420686,M82_X-2,00032503025
148.9630207283,69.6774864854,M82_X-2,00032503025
148.961476102,69.6794730073,M82_X-2,00032503026
148.9602529128,69.6787170233,M82_X-2,00032503026
148.9594255228,69.6791755836,M82_X-2,00032503027
148.9603790108,69.6773475869,M82_X-2,00032503027
148.9558198809,69.6786692949,M82_X-2,00032503028
148.960081329,69.67906817,M82_X-2,00032503028
148.959419619,69.6779661676,M82_X-2,00032503029
148.9614195703,69.6790060973,M82_X-2,00032503030
148.9617460397,69.6792963074,M82_X-2,00032503030
148.9608351223,69.6777238794,M82_X-2,00032503031
148.9627605441,69.6790428341,M82_X-2,00032503031
148.958056565,69.6786858384,M82_X-2,00032503032
148.9625364798,69.6784366944,M82_X-2,00032503032
148.9624819266,69.6783421594,M82_X-2,00032503033
148.9564320748,69.676390539,M82_X-2,00032503033
148.9632352521,69.6742984477,M82_X-2,00032503034
148.9642153393,69.6780514184,M82_X-2,00032503034
148.962391472,69.6793788613,M82_X-2,00032503035
148.9617451053,69.6790854611,M82_X-2,00032503035
148.9615558653,69.679405153,M82_X-2,00032503036
148.9639268045,69.6789796406,M82_X-2,00032503036
148.9625377108,69.6791844204,M82_X-2,00032503037
148.9639778106,69.6780179962,M82_X-2,00032503037
148.9614984498,69.677246885,M82_X-2,00032503037
148.9643494018,69.678050249,M82_X-2,00032503038
148.9616181736,69.6771679509,M82_X-2,00032503039
148.9616705098,69.6789907715,M82_X-2,00032503039
148.9596847063,69.6773022893,M82_X-2,00032503040
148.9618522118,69.6787266727,M82_X-2,00032503040
148.9604468049,69.6777405868,M82_X-2,00032503040
148.9597406939,69.6796816604,M82_X-2,00032503041
148.9612900088,69.6788860866,M82_X-2,00032503041
148.9607161742,69.67947892,M82_X-2,00032503041
148.9620692019,69.6795696175,M82_X-2,00032503042
148.9613162083,69.6790594921,M82_X-2,00032503042
148.9620726519,69.6786183812,M82_X-2,00032503043
148.964564851,69.6797406318,M82_X-2,00032503043
148.9653859658,69.6772300891,M82_X-2,00032503044
148.9655358719,69.6773253686,M82_X-2,00032503044
148.9593188809,69.6794001115,M82_X-2,00032503045
148.9630062579,69.6780162055,M82_X-2,00032503046
148.9628299054,69.6788346163,M82_X-2,00032503046
148.9605450555,69.6791470484,M82_X-2,00032503047
148.9610290492,69.6793695549,M82_X-2,00032503048
148.9624934219,69.6786045234,M82_X-2,00032503048
148.9618118714,69.6788199191,M82_X-2,00032503049
148.96427792,69.6782187955,M82_X-2,00032503049
148.9610383067,69.6785839309,M82_X-2,00032503050
148.9609644134,69.6786333084,M82_X-2,00032503050
148.9592763342,69.6784722531,M82_X-2,00032503051
148.9596841602,69.6786373759,M82_X-2,00032503051
148.9612384241,69.6780618246,M82_X-2,00032503051
148.9608384509,69.6769995596,M82_X-2,00032503051
148.9599822918,69.6790057755,M82_X-2,00032503052
148.9631507506,69.67854142,M82_X-2,00032503052
148.9609035442,69.6786013485,M82_X-2,00032503052
148.9606194792,69.6788623127,M82_X-2,00032503053
148.9630386862,69.6773893667,M82_X-2,00032503053
148.9637008636,69.6778880209,M82_X-2,00032503053
148.9624122608,69.6791671687,M82_X-2,00032503055
148.9624329115,69.6781977967,M82_X-2,00032503055
148.9621299193,69.6782206803,M82_X-2,00032503056
148.9628945406,69.6784075204,M82_X-2,00032503056
148.9642749728,69.6769087782,M82_X-2,00032503057
148.9645056077,69.6779578841,M82_X-2,00032503057
148.9615152991,69.6770429055,M82_X-2,00032503057
148.9586993212,69.6782351794,M82_X-2,00032503057
148.9644630547,69.678141975,M82_X-2,00032503057
148.9611764927,69.6778425696,M82_X-2,00032503058
148.9632245489,69.6785079287,M82_X-2,00032503058
148.9650502866,69.6782207436,M82_X-2,00032503059
148.9628658119,69.6786746689,M82_X-2,00032503059
148.9632808757,69.6776936233,M82_X-2,00032503059
148.9668654316,69.6773017438,M82_X-2,00032503059
148.9661753022,69.6776108448,M82_X-2,00032503060
148.9643780238,69.6782972421,M82_X-2,00032503060
148.9608894999,69.6785533015,M82_X-2,00032503061
148.9616353617,69.6787234037,M82_X-2,00032503061
148.9588779679,69.6784600148,M82_X-2,00032503062
148.9610979261,69.6784111609,M82_X-2,00032503062
148.9614643536,69.6775239179,M82_X-2,00032503063
148.9617839782,69.6789019895,M82_X-2,00032503063
148.9613068739,69.6783498738,M82_X-2,00032503064
148.9635959607,69.6783741749,M82_X-2,00032503064
148.9636963324,69.6781258921,M82_X-2,00032503065
148.9625495056,69.677863709,M82_X-2,00032503065
148.9634022172,69.6789051721,M82_X-2,00032503066
148.9641997137,69.6790163983,M82_X-2,00032503066
148.9647887509,69.678617446,M82_X-2,00032503067
148.9638816423,69.679786953,M82_X-2,00032503067
148.9645696554,69.6787892536,M82_X-2,00032503067
148.9630118076,69.6788422068,M82_X-2,00032503067
148.9646812263,69.677079603,M82_X-2,00032503068
148.9637222109,69.6789460767,M82_X-2,00032503068
148.96341284,69.6780738404,M82_X-2,00032503069
148.9622157413,69.6792497169,M82_X-2,00032503069
148.9627066031,69.6784571695,M82_X-2,00032503070
148.9624830195,69.6796614055,M82_X-2,00032503070
148.9617795418,69.6779099117,M82_X-2,00032503070
148.9631343681,69.6793937708,M82_X-2,00032503071
148.9609804308,69.6787903287,M82_X-2,00032503071
148.9616999725,69.6785402654,M82_X-2,00032503072
148.9608763158,69.6793025113,M82_X-2,00032503072
148.9605860964,69.6799358007,M82_X-2,00032503073
148.964439693,69.6787338962,M82_X-2,00032503073
148.9618560644,69.6787943949,M82_X-2,00032503074
148.9653681511,69.6785130093,M82_X-2,00032503074
148.9585994288,69.6790146564,M82_X-2,00032503075
148.9626030201,69.6792930204,M82_X-2,00032503075
148.9579665315,69.6804194851,M82_X-2,00032503076
148.9621899223,69.6795394925,M82_X-2,00032503076
148.9620553474,69.6786112204,M82_X-2,00032503077
148.962688834,69.6785682863,M82_X-2,00032503077
148.9621457355,69.6785914441,M82_X-2,00032503078
148.9614229015,69.6786678043,M82_X-2,00032503078
148.9669182229,69.6779972496,M82_X-2,00032503078
148.9676934894,69.6778183952,M82_X-2,00032503079
148.963095465,69.6787511191,M82_X-2,00032503080
148.9664060563,69.6790421389,M82_X-2,00032503080
148.9749679763,69.676539888,M82_X-2,00032503080
148.962573339,69.6797291956,M82_X-2,00032503080
148.9673547599,69.6797267933,M82_X-2,00032503080
148.9635346513,69.6774952919,M82_X-2,00032503081
148.9607325297,69.6796953566,M82_X-2,00032503081
148.966228092,69.6782031042,M82_X-2,00032503082
148.9631443785,69.6791823598,M82_X-2,00032503082
148.9625143089,69.6792107118,M82_X-2,00032503082
148.9647623262,69.6786073459,M82_X-2,00032503082
