source_name,source_ra,source_dec,n_obs,n_obs_uvot,n_obs_xrt,total_uvot_exp,total_xrt_exp
2CXO J110355.2+405053 ,165.98001365133064,40.848305781576435,1,1,1,76.392,77.717
2CXO J110502.0+594103 ,166.25846243357648,59.68430009590363,1,1,1,1689.846,1694.93
2CXO J001850.9-102249 ,4.712456974654685,-10.38038954137025,1,1,1,2906.7,2939.33
2CXO J110657.1-053618 ,166.73816859729868,-5.605259575620072,1,1,1,527.098,534.048
2CXO J160426.5+174431 ,241.11054169723684,17.74200293853388,1,1,1,72.1,72.702
2CXO J013805.3-125210 ,24.52244767676791,-12.869559548341138,1,1,1,1706.197,6545.511
2CXO J092438.9+560747 ,141.1620891782719,56.129728434109516,1,1,1,1948.998,1962.557
2CXO J001850.9-102232 ,4.712222354746473,-10.375695590333036,1,1,1,2906.7,2939.33
2CXO J041059.4-312450 ,62.747594024482964,-31.413966199913244,1,1,1,4328.844,4331.341
2CXO J001850.8-102236 ,4.71194402747426,-10.37676680848996,1,1,1,2906.7,2939.33
2CXO J105918.1+243234 ,164.825545459478,24.542928909092115,1,1,1,31.477,32.602
2CXO J001850.4-102228 ,4.710175460285427,-10.374623538965139,1,1,1,2906.7,2939.33
2CXO J001849.8-102134 ,4.707687128889063,-10.359573766904289,1,1,1,2906.7,2939.33
2CXO J172321.9-001700 ,260.84154556545343,-0.2834933898614814,1,1,1,1372.285,1372.025
2CXO J112338.5+535031 ,170.91068266657646,53.84222078606646,1,1,1,1052.739,1065.339
2CXO J011446.9+003130 ,18.695616025687286,0.5250433271886435,1,1,1,338.291,338.319
2CXO J152256.4+083901 ,230.73541200385716,8.650387659028855,1,1,1,61.31,62.673
2CXO J210706.3-253507 ,316.7763202279283,-25.585406681000965,1,1,1,78.433,80.224
2CXO J152303.4+083833 ,230.76453250507393,8.642597647848788,1,1,1,61.31,62.673
2CXO J104418.3+064622 ,161.0766357543033,6.772817230576636,1,1,1,1835.238,1834.93
2CXO J074653.9+390027 ,116.72487429424382,39.00766880352519,1,1,1,1415.733,1421.801
2CXO J132315.5-433238 ,200.81482109576746,-43.543964851163885,1,1,1,4307.65,4391.104
2CXO J210724.8-252544 ,316.8533718589558,-25.429047799417358,1,1,1,78.433,80.224
2CXO J201307.6-565144 ,303.28206843429894,-56.86229128662017,1,1,1,78.974,80.224
2CXO J000955.1+255536 ,2.479952111166426,25.92671429462906,1,1,1,5649.726,9746.53
2CXO J074655.1+390054 ,116.72974147445831,39.01511623286996,1,1,1,1415.733,1421.801
2CXO J000953.4+255525 ,2.472536606305937,25.923870408962713,1,1,1,5649.726,9746.53
2CXO J074655.6+390021 ,116.73201022000205,39.00592880590033,1,1,1,1415.733,1421.801
2CXO J153504.9+232850 ,233.77042822863632,23.480770356783896,1,1,1,2196.08,2196.552
2CXO J153504.8+232845 ,233.77009782972618,23.479355769570812,1,1,1,2196.08,2196.552
2CXO J151805.0+424447 ,229.52103175166712,42.74652662063567,1,1,1,1674.19,1674.117
2CXO J151805.2+424458 ,229.52181749569604,42.74946875461056,1,1,1,1674.19,1674.117
2CXO J151806.3+424438 ,229.52654340200888,42.74388971978498,1,1,1,1674.19,1674.117
2CXO J122601.9+153941 ,186.50798159434817,15.66153315938695,1,1,1,1854.401,1957.032
2CXO J151806.8+424416 ,229.52868845759167,42.737795699586385,1,1,1,1674.19,1674.117
2CXO J124413.0+125630 ,191.0543933978562,12.941787684098804,1,1,1,4638.991,4787.385
2CXO J201331.5-565339 ,303.3814164077255,-56.89433569402714,1,1,1,78.974,80.224
2CXO J075828.1+374711 ,119.61714695587204,37.786650800464386,1,1,1,77.186,77.717
2CXO J124813.0-031959 ,192.05437756209437,-3.333262700048923,1,1,1,1987.834,1986.248
2CXO J124955.5+725208 ,192.48147745912274,72.86896598220885,1,1,1,920.057,925.194
2CXO J125007.3+725228 ,192.53042157167977,72.87462622657067,1,1,1,920.057,925.194
2CXO J125015.8+725138 ,192.56604938619898,72.86074537618224,1,1,1,920.057,925.194
2CXO J192131.9+435943 ,290.38297529351655,43.99542760010023,1,1,1,1632.012,1632.292
2CXO J020842.2-074726 ,32.17591841373138,-7.790601609354461,1,1,1,1050.93,1098.176
2CXO J015435.2+643757 ,28.647055193546976,64.63272548927073,1,1,1,4484.518,4485.498
2CXO J014520.3-042300 ,26.334657157378274,-4.38358305972882,1,1,1,831.353,837.434
2CXO J074653.3+390051 ,116.72243876609764,39.014389349975765,1,1,1,1415.733,1421.801
2CXO J055648.7-640456 ,89.20323545641043,-64.08230043831576,1,1,1,1261.581,1263.196
2CXO J152303.5+083835 ,230.76492936569878,8.643212662066032,1,1,1,61.31,62.673
2CXO J153936.4+214720 ,234.90206570669397,21.78901411931619,1,1,1,57.426,57.658
2CXO J152304.5+083644 ,230.76901412139227,8.612369017385548,1,1,1,61.31,62.673
2CXO J152307.0+084035 ,230.77919206969614,8.676659013285095,1,1,1,61.31,62.673
2CXO J152315.2+083946 ,230.81356471737308,8.66297400157494,1,1,1,61.31,62.673
2CXO J183241.1-341127 ,278.1713961150365,-34.19092905062533,1,1,1,1961.708,2034.48
2CXO J120630.8+280816 ,181.62864728949353,28.137836169218737,1,1,1,1987.205,1990.747
2CXO J210655.9-252446 ,316.73316645462285,-25.4128687572463,1,1,1,78.433,80.224
2CXO J165831.7+585614 ,254.63240550584112,58.937429079342024,1,1,1,2037.67,2038.432
2CXO J210707.6-253220 ,316.78191645341667,-25.53912571807837,1,1,1,78.433,80.224
2CXO J133730.1+085233 ,204.37553923934036,8.87594694468782,1,1,1,410.149,416.206
2CXO J210646.3-253304 ,316.692957950203,-25.55127038185819,1,1,1,78.433,80.224
2CXO J110352.3+405101 ,165.96808604833404,40.85035473517429,1,1,1,76.392,77.717
2CXO J133203.2-314648 ,203.0133441543578,-31.780020038883844,1,1,1,117.125,117.834
2CXO J110352.7+405051 ,165.9696762547759,40.84761719336583,1,1,1,76.392,77.717
2CXO J074653.2+390051 ,116.72167528047231,39.01432537648069,1,1,1,1415.733,1421.801
2CXO J124149.3+113528 ,190.45582060606193,11.591208446165524,1,1,1,2932.274,3189.461
2CXO J121157.0+273839 ,182.9876975392924,27.644261803699447,1,1,1,525.377,528.562
2CXO J074652.0+390134 ,116.71682487648889,39.02635072889591,1,1,1,1415.733,1421.801
2CXO J011505.5+002546 ,18.773261712383885,0.42969739203032664,1,1,1,338.291,338.319
2CXO J121554.3+130858 ,183.97655068243807,13.149486050172472,1,1,1,1500.609,1506.887
2CXO J121554.6+130821 ,183.97788704727748,13.13931879419344,1,1,1,1500.609,1506.887
2CXO J143839.5+033130 ,219.66475422528276,3.525246826026608,1,1,1,4970.021,5187.355
2CXO J074653.0+390155 ,116.72108541369255,39.032021554381096,1,1,1,1415.733,1421.801
2CXO J122228.5+291159 ,185.61889447384453,29.199874333175636,1,1,1,1352.99,1562.023
2CXO J210722.0-252720 ,316.8418682853577,-25.455604648184448,1,1,1,78.433,80.224
2CXO J122339.0+070314 ,185.9125237240837,7.054026711596712,1,1,1,106.81,107.818
2CXO J122357.8+164136 ,185.99111473725793,16.693430942905263,1,1,1,59.787,62.673
2CXO J142409.7+345041 ,216.0407129868604,34.84496409248382,1,1,1,1886.089,1898.793
2CXO J160435.8+174317 ,241.14928820935427,17.72150154122571,1,1,1,72.1,72.702
2CXO J150946.7+570000 ,227.44472170570475,57.00014980962727,1,1,1,2095.052,2095.419
2CXO J232407.0+145002 ,351.029365173477,14.833950329461283,1,1,1,472.232,496.439
2CXO J153956.0+215200 ,234.983451064282,21.86688684738516,1,1,1,57.426,57.658
2CXO J005401.7+730509 ,13.507167804045423,73.08601324332896,1,1,1,2375.818,2374.955
2CXO J153956.7+214927 ,234.98644127496823,21.824424721914514,1,1,1,57.426,57.658
2CXO J223830.2+352241 ,339.6260255980635,35.37806421651849,1,1,1,2557.64,2629.9
2CXO J005403.9+730505 ,13.516417338446843,73.08484461515076,1,1,1,2375.818,2374.955
2CXO J045452.3-180655 ,73.71807355299723,-18.115534513323556,1,1,1,73.005,72.834
2CXO J161636.5+681205 ,244.1521080188047,68.2014894622624,1,1,1,2902.629,2902.074
2CXO J011524.7+001659 ,18.853075134012784,0.2831338560738664,1,1,1,338.291,338.319
2CXO J104409.7+064520 ,161.04059116671647,6.755733181285743,1,1,1,1835.238,1834.93
2CXO J223827.5+352249 ,339.6148173415462,35.38042224538558,1,1,1,2557.64,2629.9
2CXO J011530.7+001754 ,18.878229867405082,0.2983390575259837,1,1,1,338.291,338.319
2CXO J104410.7+064545 ,161.04477074857584,6.7626414517321765,1,1,1,1835.238,1834.93
2CXO J104411.0+064539 ,161.04586641651417,6.761087784780078,1,1,1,1835.238,1834.93
2CXO J011531.1+001801 ,18.879710499923135,0.3004253025621423,1,1,1,338.291,338.319
2CXO J011531.2+001756 ,18.880041835018744,0.2988908125413374,1,1,1,338.291,338.319
2CXO J104412.3+064532 ,161.05126915364417,6.758894095289941,1,1,1,1835.238,1834.93
2CXO J101415.0+032757 ,153.56272221164056,3.4660938111083217,1,1,1,6868.654,6879.14
2CXO J144242.6+011911 ,220.67754191692893,1.3197655420261702,1,1,1,2543.254,2698.006
2CXO J104412.3+064552 ,161.0515533491698,6.764551324750508,1,1,1,1835.238,1834.93
2CXO J133126.3+110217 ,202.85965936695095,11.03810558043617,1,1,1,913.978,920.176
2CXO J104412.8+064545 ,161.05352315250002,6.7625765184087845,1,1,1,1835.238,1834.93
2CXO J104412.9+064519 ,161.05412756267572,6.755290133538497,1,1,1,1835.238,1834.93
2CXO J104413.0+064519 ,161.05457870745488,6.755380823329174,1,1,1,1835.238,1834.93
2CXO J104413.0+064553 ,161.05439738972086,6.764897477450321,1,1,1,1835.238,1834.93
2CXO J104413.4+064529 ,161.05604515131904,6.7582347572561225,1,1,1,1835.238,1834.93
2CXO J011520.8+001533 ,18.836927490302685,0.2594391737830428,1,1,1,338.291,338.319
2CXO J011127.6-380500 ,17.865125027365536,-38.08346440410549,1,1,1,6533.076,6559.912
2CXO J011253.9+153249 ,18.224929733099998,15.547107387299999,1,1,1,489.906,491.515
2CXO J152247.8+084306 ,230.69944730607176,8.718436327757201,1,1,1,61.31,62.673
2CXO J152312.2+083259 ,230.80098907927652,8.549909375220265,1,1,1,61.31,62.673
2CXO J152314.0+083844 ,230.8083841635621,8.645570013119626,1,1,1,61.31,62.673
2CXO J153432.3+151137 ,233.6349827837031,15.193759101834408,1,1,1,1855.693,1857.511
2CXO J153434.9+151148 ,233.6456207113,15.196931194600003,1,1,1,1855.693,1857.511
2CXO J152302.5+083611 ,230.76082656933193,8.603173320430441,1,1,1,61.31,62.673
2CXO J152305.4+083611 ,230.7727592585594,8.603277748214285,1,1,1,61.31,62.673
2CXO J153456.9+233005 ,233.73728671438948,23.501536798548102,1,1,1,2196.08,2196.552
2CXO J011457.5+002551 ,18.739985523340522,0.4308800751605365,1,1,1,338.291,338.319
2CXO J011515.7+001248 ,18.8157301573097,0.2135342816813592,1,1,1,338.291,338.319
2CXO J153457.1+233012 ,233.738230038683,23.503455001025767,1,1,1,2196.08,2196.552
2CXO J152252.7+084442 ,230.71971823069066,8.745268009078504,1,1,1,61.31,62.673
2CXO J161911.5+575902 ,244.79817206925065,57.98414844064164,1,1,1,378.638,386.117
2CXO J011255.2+153233 ,18.23021678762609,15.542604315502686,1,1,1,489.906,491.515
2CXO J151806.1+424444 ,229.52562537378572,42.74583227023587,1,1,1,1674.19,1674.117
2CXO J014510.0-042425 ,26.291759589284595,-4.407194935593538,1,1,1,831.353,837.434
2CXO J153922.8+214420 ,234.84540848279516,21.739059988434445,1,1,1,57.426,57.658
2CXO J095646.9-653739 ,149.19568665616185,-65.62765034093624,1,1,1,2803.333,2811.554
2CXO J082443.3+295923 ,126.18041830923914,29.98983069836701,1,1,1,2111.513,2113.979
2CXO J151121.4+112331 ,227.83943167445682,11.392016102353326,1,1,1,871.215,885.072
2CXO J150949.5+570000 ,227.45665876577982,57.00005800265416,1,1,1,2095.052,2095.419
2CXO J165824.5+585718 ,254.60236934605234,58.95506733791211,1,1,1,2037.67,2038.432
2CXO J011454.2+001812 ,18.726068332019736,0.3034463878094493,1,1,1,338.291,338.319
2CXO J011258.9+152812 ,18.245441148843952,15.470013602197078,1,1,1,489.906,491.515
2CXO J210720.1-252914 ,316.83412672676525,-25.487466546263335,1,1,1,78.433,80.224
2CXO J104414.6+064541 ,161.06103596914443,6.76160889294038,1,1,1,1835.238,1834.93
2CXO J152315.0+083425 ,230.81269885360905,8.573771039039228,1,1,1,61.31,62.673
2CXO J101414.3+032810 ,153.55983929318927,3.469705022265556,1,1,1,6868.654,6879.14
2CXO J011302.1+153123 ,18.25907606660462,15.523131917473528,1,1,1,489.906,491.515
2CXO J104523.0+555716 ,161.34604710934173,55.95457276118916,1,1,1,1944.266,2291.209
2CXO J210736.6-252504 ,316.90285419749443,-25.417929748795732,1,1,1,78.433,80.224
2CXO J143239.4+314023 ,218.16429119484678,31.673246147329,1,1,1,1006.158,1012.245
2CXO J011315.5+153024 ,18.314992014466895,15.506910975480842,1,1,1,489.906,491.515
2CXO J210716.4-252738 ,316.818726615057,-25.460627804635468,1,1,1,78.433,80.224
2CXO J101735.6-012207 ,154.39844369824914,-1.3687030400940507,1,0,1,0.0,53.018
2CXO J011259.4+153529 ,18.24775074854773,15.59139900121552,1,1,1,489.906,491.515
2CXO J210716.2-252808 ,316.8177980899453,-25.46894905616875,1,1,1,78.433,80.224
2CXO J011253.8+153608 ,18.22456888383465,15.602479549553495,1,1,1,489.906,491.515
2CXO J220701.9+101401 ,331.7582850738727,10.233628684218843,1,1,1,3944.326,3975.817
2CXO J093637.1+482828 ,144.1547249833,48.47449098960001,1,1,1,1611.645,1612.508
2CXO J160439.3+173656 ,241.16390928916758,17.615587111564523,1,1,1,72.1,72.702
2CXO J093637.4+482826 ,144.15592703230868,48.47397855955237,1,1,1,1611.645,1612.508
2CXO J221446.0+135020 ,333.6919145865928,13.838946553879266,1,1,1,75.421,77.717
2CXO J100551.1+125740 ,151.46327503732186,12.96131705747886,1,1,1,7649.41,7659.383
2CXO J011302.8+153138 ,18.26187599289426,15.527438210245718,1,1,1,489.906,491.515
2CXO J011302.7+153124 ,18.26149553478649,15.523436610606447,1,1,1,489.906,491.515
2CXO J011515.8+001837 ,18.816200312102353,0.3103628620688135,1,1,1,338.291,338.319
2CXO J221444.9+135047 ,333.6874959820302,13.846459764001855,1,1,1,75.421,77.717
2CXO J221446.8+135027 ,333.6953837587322,13.840841803659645,1,1,1,75.421,77.717
2CXO J222223.9+361249 ,335.59988848395915,36.21383909407749,1,1,1,1459.468,1471.774
2CXO J232350.8+165347 ,350.9617593787493,16.896656892187526,1,1,1,3044.004,3099.291
2CXO J160439.6+174203 ,241.16526726164489,17.70087304907875,1,1,1,72.1,72.702
2CXO J205826.7-423900 ,314.6116307786283,-42.65005121971131,1,1,1,2059.625,2061.0
2CXO J165823.4+585722 ,254.5977458647708,58.95618169868892,1,1,1,2037.67,2038.432
2CXO J223120.5+392129 ,337.835755105094,39.3582396758497,1,1,1,1488.704,1499.466
2CXO J205826.5-423908 ,314.6105533699249,-42.652305457824134,1,1,1,2059.625,2061.0
2CXO J160428.4+174529 ,241.11839049136552,17.758216322990076,1,1,1,72.1,72.702
2CXO J005513.9+352600 ,13.80813058230882,35.43341857067807,1,1,1,2068.926,2071.112
2CXO J093806.9+093131 ,144.52900963176262,9.525409979048622,1,1,1,856.971,869.827
2CXO J093805.1+093700 ,144.52164210497523,9.616680812901404,1,1,1,856.971,869.827
2CXO J143155.2+332827 ,217.98008306078702,33.4742216534816,1,1,1,74.373,75.209
2CXO J105026.0-125042 ,162.60874355521423,-12.845046152445175,1,1,1,949.625,957.788
2CXO J074345.6+480816 ,115.94031678099276,48.13800478192252,0,0,0,0.0,0.0
2CXO J014430.7+170612 ,26.128102259213108,17.103377591495924,0,0,0,0.0,0.0
2CXO J015844.7+245346 ,29.6864145520143,24.896136753521983,0,0,0,0.0,0.0
2CXO J125545.1+474151 ,193.93819353757897,47.697632249164606,0,0,0,0.0,0.0
2CXO J015842.0+082040 ,29.675059597264465,8.344464235149491,0,0,0,0.0,0.0
2CXO J150236.4-414748 ,225.65207144055444,-41.79680064907864,0,0,0,0.0,0.0
2CXO J014446.4+170634 ,26.193425734288383,17.10949544040728,0,0,0,0.0,0.0
2CXO J014755.2-265331 ,26.980284583583682,-26.892089852016507,0,0,0,0.0,0.0
2CXO J074345.4+480813 ,115.93944133743332,48.137156322153906,0,0,0,0.0,0.0
2CXO J015841.9+082047 ,29.674805057155197,8.346630680092435,0,0,0,0.0,0.0
2CXO J111344.3+570909 ,168.43466225922452,57.152626416031886,0,0,0,0.0,0.0
2CXO J121554.5+263946 ,183.97741918807083,26.66282065284584,0,0,0,0.0,0.0
2CXO J034133.0+152028 ,55.38777553370335,15.341136402724617,0,0,0,0.0,0.0
2CXO J205217.2-524012 ,313.0718733088763,-52.67024732713183,0,0,0,0.0,0.0
2CXO J130718.6+460312 ,196.827691821494,46.05340154578472,0,0,0,0.0,0.0
2CXO J181133.3+013142 ,272.8891292645824,1.5284762330748496,0,0,0,0.0,0.0
2CXO J034117.5+152347 ,55.323042049644584,15.396586271708447,0,0,0,0.0,0.0
2CXO J140145.6-102556 ,210.44012718188424,-10.432301292017366,0,0,0,0.0,0.0
2CXO J034117.9+152343 ,55.32493440726864,15.3954061442667,0,0,0,0.0,0.0
2CXO J001214.2-271120 ,3.059197242918742,-27.189120008992642,0,0,0,0.0,0.0
2CXO J034118.1+152338 ,55.32556943566931,15.39406015037696,0,0,0,0.0,0.0
2CXO J130718.4+460310 ,196.82705313355882,46.05295253472711,0,0,0,0.0,0.0
2CXO J041307.0-005017 ,63.279460649575014,-0.8381723129863491,0,0,0,0.0,0.0
2CXO J080629.8+241955 ,121.62423091072901,24.332181716510167,0,0,0,0.0,0.0
2CXO J015841.1+082053 ,29.671441083591105,8.348130420768806,0,0,0,0.0,0.0
2CXO J142352.9+240902 ,215.9706541052169,24.150566227263656,0,0,0,0.0,0.0
2CXO J011014.0+501030 ,17.558696406566753,50.17526295722331,0,0,0,0.0,0.0
2CXO J001518.1-495509 ,3.825682549424414,-49.91932877306111,0,0,0,0.0,0.0
2CXO J003542.8+011259 ,8.928486789403394,1.2166154745117799,0,0,0,0.0,0.0
2CXO J232134.6-691211 ,350.39431144732043,-69.20317991534122,0,0,0,0.0,0.0
2CXO J183334.6+595317 ,278.3941922666445,59.888286923985824,0,0,0,0.0,0.0
2CXO J163813.4-682717 ,249.55596957826515,-68.45474432149214,0,0,0,0.0,0.0
2CXO J183334.4+595317 ,278.3934432355736,59.88818784621139,0,0,0,0.0,0.0
2CXO J183333.8+595317 ,278.3910996614892,59.88821734030495,0,0,0,0.0,0.0
2CXO J195315.3-521520 ,298.31384351862084,-52.25576292306062,0,0,0,0.0,0.0
2CXO J041804.9-114825 ,64.52072625950666,-11.807083484279708,0,0,0,0.0,0.0
2CXO J145403.3+160231 ,223.5140953239486,16.0421648731186,0,0,0,0.0,0.0
2CXO J162152.5+151856 ,245.4690554621909,15.315635990178892,0,0,0,0.0,0.0
2CXO J015536.6+211904 ,28.902648189733497,21.318018212771168,0,0,0,0.0,0.0
2CXO J171746.0+643139 ,259.4419536294014,64.52761067191963,0,0,0,0.0,0.0
2CXO J014430.5+170608 ,26.127200581054183,17.10234361376753,0,0,0,0.0,0.0
2CXO J141458.6-001246 ,213.74431048919405,-0.2128161272933366,0,0,0,0.0,0.0
2CXO J042556.8-083740 ,66.4868439584456,-8.627876321650428,0,0,0,0.0,0.0
2CXO J081145.3+232825 ,122.93881394038567,23.47387609142177,0,0,0,0.0,0.0
2CXO J103025.7+431047 ,157.60730147488528,43.179784242207155,0,0,0,0.0,0.0
2CXO J235951.4-092632 ,359.9644731975869,-9.442361456267676,0,0,0,0.0,0.0
2CXO J142554.6+344602 ,216.47763367705852,34.76740981361566,0,0,0,0.0,0.0
2CXO J111926.7+005805 ,169.8613945381993,0.9681756304335593,0,0,0,0.0,0.0
2CXO J234741.9-353948 ,356.9248803741941,-35.66336072101335,0,0,0,0.0,0.0
2CXO J163159.6+243740 ,247.99835262832903,24.627845671092164,0,0,0,0.0,0.0
2CXO J161347.7+290911 ,243.44902877867491,29.153186897827485,0,0,0,0.0,0.0
2CXO J033814.0+100503 ,54.55868854927854,10.08432772510038,0,0,0,0.0,0.0
2CXO J034121.6+152528 ,55.34007861862449,15.424687870377328,0,0,0,0.0,0.0
2CXO J034126.7+152420 ,55.36138175760675,15.405598791513583,0,0,0,0.0,0.0
2CXO J014356.6+170346 ,25.98614379636672,17.063052357070738,0,0,0,0.0,0.0
2CXO J041758.5-115428 ,64.49385276065766,-11.907914891578924,0,0,0,0.0,0.0
2CXO J055437.6-680157 ,88.65701264756638,-68.0327503703351,0,0,0,0.0,0.0
2CXO J042540.4-083218 ,66.41850754371166,-8.538522885823692,0,0,0,0.0,0.0
2CXO J003147.4+003333 ,7.9477100415035125,0.5592083632020114,0,0,0,0.0,0.0
2CXO J114059.2-263202 ,175.24676499596467,-26.533996056755647,0,0,0,0.0,0.0
2CXO J110708.3-052235 ,166.78465443644689,-5.37641166655159,0,0,0,0.0,0.0
2CXO J143642.7+341837 ,219.1779643496418,34.310399644923855,0,0,0,0.0,0.0
2CXO J082912.6+500652 ,127.30291026608415,50.11458125463287,0,0,0,0.0,0.0
2CXO J015844.9+245344 ,29.687297198209592,24.895762168378543,0,0,0,0.0,0.0
2CXO J221508.6+135813 ,333.78619238964814,13.970347337127535,0,0,0,0.0,0.0
2CXO J003435.0-433941 ,8.64605441802388,-43.661439938390345,0,0,0,0.0,0.0
2CXO J005918.5-005916 ,14.827432088272474,-0.9878124816692275,0,0,0,0.0,0.0
2CXO J164240.1-094313 ,250.6672615011979,-9.720419130619904,0,0,0,0.0,0.0
2CXO J080313.3+330755 ,120.8054487356697,33.132147510152414,0,0,0,0.0,0.0
2CXO J100339.5+474230 ,150.91494206462528,47.70836965848077,0,0,0,0.0,0.0
2CXO J082755.2+292659 ,126.98028110115706,29.44999160098501,0,0,0,0.0,0.0
2CXO J001455.0-494947 ,3.7295051149075675,-49.82975014644067,0,0,0,0.0,0.0
2CXO J013424.4-154910 ,23.60204271661337,-15.819625870853947,0,0,0,0.0,0.0
2CXO J221741.6+000907 ,334.4235897590555,0.15212090947717655,0,0,0,0.0,0.0
2CXO J003147.3+003337 ,7.947323409527257,0.5604919727960994,0,0,0,0.0,0.0
2CXO J013425.7-154902 ,23.607209145095624,-15.817324666161598,0,0,0,0.0,0.0
2CXO J074011.0+552559 ,115.04613473399479,55.43312529296608,0,0,0,0.0,0.0
2CXO J114059.4-263155 ,175.2476643676223,-26.532128005368776,0,0,0,0.0,0.0
2CXO J113250.2+344422 ,173.20919326607998,34.73960905000739,0,0,0,0.0,0.0
