name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,HR,UVM2
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,HR,UVM2
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,U
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVM2
tab,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_5_sig,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_no_UL,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_BAD,10,10,10,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_no_BAD,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab_no_UL_no_bad,0,0,0,0,0,NAME_NGC_7090_ULX3,SOFT,UVW1
tab,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U
tab_5_sig,258,258,87,171,49,NAME_NGC_7793_P13,FULL,U
tab_UL,49,49,49,0,49,NAME_NGC_7793_P13,FULL,U
tab_no_UL,209,209,38,171,0,NAME_NGC_7793_P13,FULL,U
tab_BAD,87,87,87,0,49,NAME_NGC_7793_P13,FULL,U
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,U
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,FULL,U
tab,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2
tab_5_sig,25,25,13,12,11,NAME_NGC_7793_P13,FULL,UVM2
tab_UL,11,11,11,0,11,NAME_NGC_7793_P13,FULL,UVM2
tab_no_UL,14,14,2,12,0,NAME_NGC_7793_P13,FULL,UVM2
tab_BAD,13,13,13,0,11,NAME_NGC_7793_P13,FULL,UVM2
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVM2
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,FULL,UVM2
tab,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1
tab_5_sig,14,14,6,8,5,NAME_NGC_7793_P13,FULL,UVW1
tab_UL,5,5,5,0,5,NAME_NGC_7793_P13,FULL,UVW1
tab_no_UL,9,9,1,8,0,NAME_NGC_7793_P13,FULL,UVW1
tab_BAD,6,6,6,0,5,NAME_NGC_7793_P13,FULL,UVW1
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,FULL,UVW1
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,FULL,UVW1
tab,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2
tab_5_sig,12,12,4,8,5,NAME_NGC_7793_P13,FULL,UVW2
tab_UL,5,5,4,1,5,NAME_NGC_7793_P13,FULL,UVW2
tab_no_UL,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2
tab_BAD,4,4,4,0,4,NAME_NGC_7793_P13,FULL,UVW2
tab_no_BAD,8,8,0,8,1,NAME_NGC_7793_P13,FULL,UVW2
tab_UL_no_bad,1,1,0,1,1,NAME_NGC_7793_P13,FULL,UVW2
tab_no_UL_no_bad,7,7,0,7,0,NAME_NGC_7793_P13,FULL,UVW2
tab,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U
tab_5_sig,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U
tab_no_UL,258,258,87,171,0,NAME_NGC_7793_P13,HARD,U
tab_BAD,87,87,87,0,0,NAME_NGC_7793_P13,HARD,U
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,U
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,HARD,U
tab,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2
tab_5_sig,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVM2
tab_no_UL,25,25,13,12,0,NAME_NGC_7793_P13,HARD,UVM2
tab_BAD,13,13,13,0,0,NAME_NGC_7793_P13,HARD,UVM2
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVM2
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,HARD,UVM2
tab,14,14,6,8,0,NAME_NGC_7793_P13,HARD,UVW1
tab_5_sig,14,14,6,8,0,NAME_NGC_7793_P13,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVW1
tab_no_UL,14,14,6,8,0,NAME_NGC_7793_P13,HARD,UVW1
tab_BAD,6,6,6,0,0,NAME_NGC_7793_P13,HARD,UVW1
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVW1
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,HARD,UVW1
tab,12,12,4,8,0,NAME_NGC_7793_P13,HARD,UVW2
tab_5_sig,12,12,4,8,0,NAME_NGC_7793_P13,HARD,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVW2
tab_no_UL,12,12,4,8,0,NAME_NGC_7793_P13,HARD,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_7793_P13,HARD,UVW2
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,HARD,UVW2
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,HARD,UVW2
tab,258,258,87,171,0,NAME_NGC_7793_P13,SOFT,U
tab_5_sig,258,258,87,171,0,NAME_NGC_7793_P13,SOFT,U
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,U
tab_no_UL,258,258,87,171,0,NAME_NGC_7793_P13,SOFT,U
tab_BAD,87,87,87,0,0,NAME_NGC_7793_P13,SOFT,U
tab_no_BAD,171,171,0,171,0,NAME_NGC_7793_P13,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,U
tab_no_UL_no_bad,171,171,0,171,0,NAME_NGC_7793_P13,SOFT,U
tab,25,25,13,12,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_5_sig,25,25,13,12,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_no_UL,25,25,13,12,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_BAD,13,13,13,0,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_no_BAD,12,12,0,12,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVM2
tab_no_UL_no_bad,12,12,0,12,0,NAME_NGC_7793_P13,SOFT,UVM2
tab,14,14,6,8,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_5_sig,14,14,6,8,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_no_UL,14,14,6,8,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_BAD,6,6,6,0,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVW1
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,SOFT,UVW1
tab,12,12,4,8,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_5_sig,12,12,4,8,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_no_UL,12,12,4,8,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_no_BAD,8,8,0,8,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_7793_P13,SOFT,UVW2
tab_no_UL_no_bad,8,8,0,8,0,NAME_NGC_7793_P13,SOFT,UVW2
tab,16,16,0,16,0,NAME_NGC_925_ULX-1,FULL,U
tab_5_sig,16,16,0,16,0,NAME_NGC_925_ULX-1,FULL,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,U
tab_no_UL,16,16,0,16,0,NAME_NGC_925_ULX-1,FULL,U
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,U
tab_no_BAD,16,16,0,16,0,NAME_NGC_925_ULX-1,FULL,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_925_ULX-1,FULL,U
tab,29,29,0,29,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_5_sig,29,29,0,29,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_no_UL,29,29,0,29,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_no_BAD,29,29,0,29,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab_no_UL_no_bad,29,29,0,29,0,NAME_NGC_925_ULX-1,FULL,UVM2
tab,27,27,3,24,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_5_sig,27,27,3,24,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_no_UL,27,27,3,24,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_BAD,3,3,3,0,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_no_BAD,24,24,0,24,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab_no_UL_no_bad,24,24,0,24,0,NAME_NGC_925_ULX-1,FULL,UVW1
tab,26,26,4,22,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_5_sig,26,26,4,22,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_no_UL,26,26,4,22,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_no_BAD,22,22,0,22,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab_no_UL_no_bad,22,22,0,22,0,NAME_NGC_925_ULX-1,FULL,UVW2
tab,16,16,0,16,0,NAME_NGC_925_ULX-1,HARD,U
tab_5_sig,16,16,0,16,0,NAME_NGC_925_ULX-1,HARD,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,U
tab_no_UL,16,16,0,16,0,NAME_NGC_925_ULX-1,HARD,U
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,U
tab_no_BAD,16,16,0,16,0,NAME_NGC_925_ULX-1,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_925_ULX-1,HARD,U
tab,29,29,0,29,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_5_sig,29,29,0,29,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_no_UL,29,29,0,29,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_no_BAD,29,29,0,29,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab_no_UL_no_bad,29,29,0,29,0,NAME_NGC_925_ULX-1,HARD,UVM2
tab,27,27,3,24,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_5_sig,27,27,3,24,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_no_UL,27,27,3,24,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_BAD,3,3,3,0,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_no_BAD,24,24,0,24,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab_no_UL_no_bad,24,24,0,24,0,NAME_NGC_925_ULX-1,HARD,UVW1
tab,26,26,4,22,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_5_sig,26,26,4,22,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_no_UL,26,26,4,22,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_no_BAD,22,22,0,22,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab_no_UL_no_bad,22,22,0,22,0,NAME_NGC_925_ULX-1,HARD,UVW2
tab,16,16,0,16,0,NAME_NGC_925_ULX-1,HR,U
tab_5_sig,16,16,0,16,0,NAME_NGC_925_ULX-1,HR,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,U
tab_no_UL,16,16,0,16,0,NAME_NGC_925_ULX-1,HR,U
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,U
tab_no_BAD,16,16,0,16,0,NAME_NGC_925_ULX-1,HR,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_925_ULX-1,HR,U
tab,29,29,0,29,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_5_sig,29,29,0,29,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_no_UL,29,29,0,29,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_no_BAD,29,29,0,29,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVM2
tab_no_UL_no_bad,29,29,0,29,0,NAME_NGC_925_ULX-1,HR,UVM2
tab,27,27,3,24,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_5_sig,27,27,3,24,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_no_UL,27,27,3,24,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_BAD,3,3,3,0,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_no_BAD,24,24,0,24,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVW1
tab_no_UL_no_bad,24,24,0,24,0,NAME_NGC_925_ULX-1,HR,UVW1
tab,26,26,4,22,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_5_sig,26,26,4,22,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_no_UL,26,26,4,22,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_no_BAD,22,22,0,22,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,HR,UVW2
tab_no_UL_no_bad,22,22,0,22,0,NAME_NGC_925_ULX-1,HR,UVW2
tab,16,16,0,16,0,NAME_NGC_925_ULX-1,SOFT,U
tab_5_sig,16,16,0,16,0,NAME_NGC_925_ULX-1,SOFT,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,U
tab_no_UL,16,16,0,16,0,NAME_NGC_925_ULX-1,SOFT,U
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,U
tab_no_BAD,16,16,0,16,0,NAME_NGC_925_ULX-1,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,U
tab_no_UL_no_bad,16,16,0,16,0,NAME_NGC_925_ULX-1,SOFT,U
tab,29,29,0,29,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_5_sig,29,29,0,29,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_no_UL,29,29,0,29,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_BAD,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_no_BAD,29,29,0,29,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab_no_UL_no_bad,29,29,0,29,0,NAME_NGC_925_ULX-1,SOFT,UVM2
tab,27,27,3,24,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_5_sig,27,27,3,24,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_no_UL,27,27,3,24,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_BAD,3,3,3,0,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_no_BAD,24,24,0,24,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab_no_UL_no_bad,24,24,0,24,0,NAME_NGC_925_ULX-1,SOFT,UVW1
tab,26,26,4,22,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_5_sig,26,26,4,22,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_no_UL,26,26,4,22,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_BAD,4,4,4,0,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_no_BAD,22,22,0,22,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab_no_UL_no_bad,22,22,0,22,0,NAME_NGC_925_ULX-1,SOFT,UVW2
tab,16,16,11,5,1,NAME_NGC_925_ULX-2,FULL,U
tab_5_sig,16,16,11,5,1,NAME_NGC_925_ULX-2,FULL,U
tab_UL,1,1,1,0,1,NAME_NGC_925_ULX-2,FULL,U
tab_no_UL,15,15,10,5,0,NAME_NGC_925_ULX-2,FULL,U
tab_BAD,11,11,11,0,1,NAME_NGC_925_ULX-2,FULL,U
tab_no_BAD,5,5,0,5,0,NAME_NGC_925_ULX-2,FULL,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,FULL,U
tab_no_UL_no_bad,5,5,0,5,0,NAME_NGC_925_ULX-2,FULL,U
tab,29,29,14,15,2,NAME_NGC_925_ULX-2,FULL,UVM2
tab_5_sig,29,29,14,15,2,NAME_NGC_925_ULX-2,FULL,UVM2
tab_UL,2,2,2,0,2,NAME_NGC_925_ULX-2,FULL,UVM2
tab_no_UL,27,27,12,15,0,NAME_NGC_925_ULX-2,FULL,UVM2
tab_BAD,14,14,14,0,2,NAME_NGC_925_ULX-2,FULL,UVM2
tab_no_BAD,15,15,0,15,0,NAME_NGC_925_ULX-2,FULL,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,FULL,UVM2
tab_no_UL_no_bad,15,15,0,15,0,NAME_NGC_925_ULX-2,FULL,UVM2
tab,27,27,17,10,1,NAME_NGC_925_ULX-2,FULL,UVW1
tab_5_sig,26,26,16,10,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_no_UL,26,26,16,10,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_BAD,16,16,16,0,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_no_BAD,10,10,0,10,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab_no_UL_no_bad,10,10,0,10,0,NAME_NGC_925_ULX-2,FULL,UVW1
tab,26,26,17,9,3,NAME_NGC_925_ULX-2,FULL,UVW2
tab_5_sig,26,26,17,9,3,NAME_NGC_925_ULX-2,FULL,UVW2
tab_UL,3,3,3,0,3,NAME_NGC_925_ULX-2,FULL,UVW2
tab_no_UL,23,23,14,9,0,NAME_NGC_925_ULX-2,FULL,UVW2
tab_BAD,17,17,17,0,3,NAME_NGC_925_ULX-2,FULL,UVW2
tab_no_BAD,9,9,0,9,0,NAME_NGC_925_ULX-2,FULL,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,FULL,UVW2
tab_no_UL_no_bad,9,9,0,9,0,NAME_NGC_925_ULX-2,FULL,UVW2
tab,16,16,11,5,0,NAME_NGC_925_ULX-2,HARD,U
tab_5_sig,16,16,11,5,0,NAME_NGC_925_ULX-2,HARD,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,U
tab_no_UL,16,16,11,5,0,NAME_NGC_925_ULX-2,HARD,U
tab_BAD,11,11,11,0,0,NAME_NGC_925_ULX-2,HARD,U
tab_no_BAD,5,5,0,5,0,NAME_NGC_925_ULX-2,HARD,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,U
tab_no_UL_no_bad,5,5,0,5,0,NAME_NGC_925_ULX-2,HARD,U
tab,29,29,14,15,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_5_sig,29,29,14,15,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_no_UL,29,29,14,15,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_BAD,14,14,14,0,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_no_BAD,15,15,0,15,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab_no_UL_no_bad,15,15,0,15,0,NAME_NGC_925_ULX-2,HARD,UVM2
tab,27,27,17,10,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_5_sig,27,27,17,10,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_no_UL,27,27,17,10,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_BAD,17,17,17,0,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_no_BAD,10,10,0,10,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab_no_UL_no_bad,10,10,0,10,0,NAME_NGC_925_ULX-2,HARD,UVW1
tab,26,26,17,9,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_5_sig,26,26,17,9,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_no_UL,26,26,17,9,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_BAD,17,17,17,0,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_no_BAD,9,9,0,9,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab_no_UL_no_bad,9,9,0,9,0,NAME_NGC_925_ULX-2,HARD,UVW2
tab,29,29,14,15,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_5_sig,28,28,13,15,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_no_UL,28,28,13,15,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_BAD,13,13,13,0,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_no_BAD,15,15,0,15,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,HR,UVM2
tab_no_UL_no_bad,15,15,0,15,0,NAME_NGC_925_ULX-2,HR,UVM2
tab,16,16,11,5,0,NAME_NGC_925_ULX-2,SOFT,U
tab_5_sig,16,16,11,5,0,NAME_NGC_925_ULX-2,SOFT,U
tab_UL,0,0,0,0,0,NAME_NGC_925_ULX-2,SOFT,U
tab_no_UL,16,16,11,5,0,NAME_NGC_925_ULX-2,SOFT,U
tab_BAD,11,11,11,0,0,NAME_NGC_925_ULX-2,SOFT,U
tab_no_BAD,5,5,0,5,0,NAME_NGC_925_ULX-2,SOFT,U
tab_UL_no_bad,0,0,0,0,0,NAME_NGC_925_ULX-2,SOFT,U
tab_no_UL_no_bad,5,5,0,5,0,NAME_NGC_925_ULX-2,SOFT,U
