name,length,N_obs,N_bad,N_good,N_UL,simbad_name,xrt_curve,uvot_filter,include_bad,include_UL
tab_BAD,9,9,9,0,0,NAME_UGC_6456_ULX,SOFT,UVM2,False,False
tab_no_BAD,4,4,0,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVM2,False,False
tab_no_UL_no_bad,4,4,0,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,False,False
tab,13,13,9,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_5_sig,13,13,9,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_UL,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_no_UL,13,13,9,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_BAD,9,9,9,0,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_no_BAD,4,4,0,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab_no_UL_no_bad,4,4,0,4,0,NAME_UGC_6456_ULX,SOFT,UVM2,True,False
tab,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_5_sig,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_UL,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_no_UL,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_BAD,7,7,7,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_no_BAD,7,7,0,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab_no_UL_no_bad,7,7,0,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,False,False
tab,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_5_sig,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_UL,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_no_UL,14,14,7,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_BAD,7,7,7,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_no_BAD,7,7,0,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab_no_UL_no_bad,7,7,0,7,0,NAME_UGC_6456_ULX,SOFT,UVW1,True,False
tab,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_5_sig,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_UL,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_no_UL,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_BAD,6,6,6,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_no_BAD,6,6,0,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab_no_UL_no_bad,6,6,0,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,False,False
tab,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_5_sig,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_UL,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_no_UL,12,12,6,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_BAD,6,6,6,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_no_BAD,6,6,0,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab_no_UL_no_bad,6,6,0,6,0,NAME_UGC_6456_ULX,SOFT,UVW2,True,False
tab,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,False,False
tab_5_sig,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,False,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,B,False,False
tab_no_UL,17,17,1,16,0,NOVA_Cyg_1989,FULL,B,False,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,B,False,False
tab_no_BAD,18,18,0,18,2,NOVA_Cyg_1989,FULL,B,False,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,B,False,False
tab_no_UL_no_bad,16,16,0,16,0,NOVA_Cyg_1989,FULL,B,False,False
tab,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,False,True
tab_5_sig,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,False,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,B,False,True
tab_no_UL,17,17,1,16,0,NOVA_Cyg_1989,FULL,B,False,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,B,False,True
tab_no_BAD,18,18,0,18,2,NOVA_Cyg_1989,FULL,B,False,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,B,False,True
tab_no_UL_no_bad,16,16,0,16,0,NOVA_Cyg_1989,FULL,B,False,True
tab,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,True,False
tab_5_sig,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,True,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,B,True,False
tab_no_UL,17,17,1,16,0,NOVA_Cyg_1989,FULL,B,True,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,B,True,False
tab_no_BAD,18,18,0,18,2,NOVA_Cyg_1989,FULL,B,True,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,B,True,False
tab_no_UL_no_bad,16,16,0,16,0,NOVA_Cyg_1989,FULL,B,True,False
tab,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,True,True
tab_5_sig,20,20,2,18,3,NOVA_Cyg_1989,FULL,B,True,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,B,True,True
tab_no_UL,17,17,1,16,0,NOVA_Cyg_1989,FULL,B,True,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,B,True,True
tab_no_BAD,18,18,0,18,2,NOVA_Cyg_1989,FULL,B,True,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,B,True,True
tab_no_UL_no_bad,16,16,0,16,0,NOVA_Cyg_1989,FULL,B,True,True
tab,51,51,4,47,5,NOVA_Cyg_1989,FULL,U,False,False
tab_5_sig,50,50,4,46,5,NOVA_Cyg_1989,FULL,U,False,False
tab_UL,5,5,2,3,5,NOVA_Cyg_1989,FULL,U,False,False
tab_no_UL,45,45,2,43,0,NOVA_Cyg_1989,FULL,U,False,False
tab_BAD,4,4,4,0,2,NOVA_Cyg_1989,FULL,U,False,False
tab_no_BAD,46,46,0,46,3,NOVA_Cyg_1989,FULL,U,False,False
tab_UL_no_bad,3,3,0,3,3,NOVA_Cyg_1989,FULL,U,False,False
tab_no_UL_no_bad,43,43,0,43,0,NOVA_Cyg_1989,FULL,U,False,False
tab,51,51,4,47,5,NOVA_Cyg_1989,FULL,U,False,True
tab_5_sig,50,50,4,46,5,NOVA_Cyg_1989,FULL,U,False,True
tab_UL,5,5,2,3,5,NOVA_Cyg_1989,FULL,U,False,True
tab_no_UL,45,45,2,43,0,NOVA_Cyg_1989,FULL,U,False,True
tab_BAD,4,4,4,0,2,NOVA_Cyg_1989,FULL,U,False,True
tab_no_BAD,46,46,0,46,3,NOVA_Cyg_1989,FULL,U,False,True
tab_UL_no_bad,3,3,0,3,3,NOVA_Cyg_1989,FULL,U,False,True
tab_no_UL_no_bad,43,43,0,43,0,NOVA_Cyg_1989,FULL,U,False,True
tab,51,51,4,47,5,NOVA_Cyg_1989,FULL,U,True,False
tab_5_sig,50,50,4,46,5,NOVA_Cyg_1989,FULL,U,True,False
tab_UL,5,5,2,3,5,NOVA_Cyg_1989,FULL,U,True,False
tab_no_UL,45,45,2,43,0,NOVA_Cyg_1989,FULL,U,True,False
tab_BAD,4,4,4,0,2,NOVA_Cyg_1989,FULL,U,True,False
tab_no_BAD,46,46,0,46,3,NOVA_Cyg_1989,FULL,U,True,False
tab_UL_no_bad,3,3,0,3,3,NOVA_Cyg_1989,FULL,U,True,False
tab_no_UL_no_bad,43,43,0,43,0,NOVA_Cyg_1989,FULL,U,True,False
tab,51,51,4,47,5,NOVA_Cyg_1989,FULL,U,True,True
tab_5_sig,50,50,4,46,5,NOVA_Cyg_1989,FULL,U,True,True
tab_UL,5,5,2,3,5,NOVA_Cyg_1989,FULL,U,True,True
tab_no_UL,45,45,2,43,0,NOVA_Cyg_1989,FULL,U,True,True
tab_BAD,4,4,4,0,2,NOVA_Cyg_1989,FULL,U,True,True
tab_no_BAD,46,46,0,46,3,NOVA_Cyg_1989,FULL,U,True,True
tab_UL_no_bad,3,3,0,3,3,NOVA_Cyg_1989,FULL,U,True,True
tab_no_UL_no_bad,43,43,0,43,0,NOVA_Cyg_1989,FULL,U,True,True
tab,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_5_sig,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_UL,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_no_UL,17,17,2,15,0,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_no_BAD,17,17,0,17,2,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,False,False
tab_no_UL_no_bad,15,15,0,15,0,NOVA_Cyg_1989,FULL,UVW1,False,False
tab,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_5_sig,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_UL,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_no_UL,17,17,2,15,0,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_no_BAD,17,17,0,17,2,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,False,True
tab_no_UL_no_bad,15,15,0,15,0,NOVA_Cyg_1989,FULL,UVW1,False,True
tab,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_5_sig,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_UL,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_no_UL,17,17,2,15,0,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_no_BAD,17,17,0,17,2,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,True,False
tab_no_UL_no_bad,15,15,0,15,0,NOVA_Cyg_1989,FULL,UVW1,True,False
tab,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_5_sig,19,19,2,17,2,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_UL,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_no_UL,17,17,2,15,0,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_no_BAD,17,17,0,17,2,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,UVW1,True,True
tab_no_UL_no_bad,15,15,0,15,0,NOVA_Cyg_1989,FULL,UVW1,True,True
tab,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_5_sig,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_UL,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_no_UL,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_no_BAD,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_UL_no_bad,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,False,False
tab_no_UL_no_bad,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,False,False
tab,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_5_sig,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_UL,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_no_UL,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_no_BAD,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_UL_no_bad,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,False,True
tab_no_UL_no_bad,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,False,True
tab,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_5_sig,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_UL,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_no_UL,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_no_BAD,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_UL_no_bad,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,True,False
tab_no_UL_no_bad,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,True,False
tab,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_5_sig,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_UL,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_no_UL,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_no_BAD,8,8,0,8,1,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_UL_no_bad,1,1,0,1,1,NOVA_Cyg_1989,FULL,UVW2,True,True
tab_no_UL_no_bad,7,7,0,7,0,NOVA_Cyg_1989,FULL,UVW2,True,True
tab,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,False,False
tab_5_sig,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,False,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,V,False,False
tab_no_UL,18,18,1,17,0,NOVA_Cyg_1989,FULL,V,False,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,V,False,False
tab_no_BAD,19,19,0,19,2,NOVA_Cyg_1989,FULL,V,False,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,V,False,False
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,FULL,V,False,False
tab,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,False,True
tab_5_sig,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,False,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,V,False,True
tab_no_UL,18,18,1,17,0,NOVA_Cyg_1989,FULL,V,False,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,V,False,True
tab_no_BAD,19,19,0,19,2,NOVA_Cyg_1989,FULL,V,False,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,V,False,True
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,FULL,V,False,True
tab,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,True,False
tab_5_sig,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,True,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,V,True,False
tab_no_UL,18,18,1,17,0,NOVA_Cyg_1989,FULL,V,True,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,V,True,False
tab_no_BAD,19,19,0,19,2,NOVA_Cyg_1989,FULL,V,True,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,V,True,False
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,FULL,V,True,False
tab,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,True,True
tab_5_sig,21,21,2,19,3,NOVA_Cyg_1989,FULL,V,True,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,V,True,True
tab_no_UL,18,18,1,17,0,NOVA_Cyg_1989,FULL,V,True,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,V,True,True
tab_no_BAD,19,19,0,19,2,NOVA_Cyg_1989,FULL,V,True,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,V,True,True
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,FULL,V,True,True
tab,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_5_sig,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_no_UL,19,19,1,18,0,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_no_BAD,20,20,0,20,2,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,WHITE,False,False
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,FULL,WHITE,False,False
tab,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_5_sig,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_no_UL,19,19,1,18,0,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_no_BAD,20,20,0,20,2,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,WHITE,False,True
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,FULL,WHITE,False,True
tab,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_5_sig,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_no_UL,19,19,1,18,0,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_no_BAD,20,20,0,20,2,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,WHITE,True,False
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,FULL,WHITE,True,False
tab,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_5_sig,22,22,2,20,3,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_UL,3,3,1,2,3,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_no_UL,19,19,1,18,0,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_BAD,2,2,2,0,1,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_no_BAD,20,20,0,20,2,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_UL_no_bad,2,2,0,2,2,NOVA_Cyg_1989,FULL,WHITE,True,True
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,FULL,WHITE,True,True
tab,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,False,False
tab_5_sig,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,B,False,False
tab_no_UL,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,False,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,B,False,False
tab_no_BAD,17,17,0,17,0,NOVA_Cyg_1989,HARD,B,False,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,B,False,False
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,HARD,B,False,False
tab,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,True,False
tab_5_sig,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,True,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,B,True,False
tab_no_UL,19,19,2,17,0,NOVA_Cyg_1989,HARD,B,True,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,B,True,False
tab_no_BAD,17,17,0,17,0,NOVA_Cyg_1989,HARD,B,True,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,B,True,False
tab_no_UL_no_bad,17,17,0,17,0,NOVA_Cyg_1989,HARD,B,True,False
tab,51,51,4,47,0,NOVA_Cyg_1989,HARD,U,False,False
tab_5_sig,50,50,4,46,0,NOVA_Cyg_1989,HARD,U,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,U,False,False
tab_no_UL,50,50,4,46,0,NOVA_Cyg_1989,HARD,U,False,False
tab_BAD,4,4,4,0,0,NOVA_Cyg_1989,HARD,U,False,False
tab_no_BAD,46,46,0,46,0,NOVA_Cyg_1989,HARD,U,False,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,U,False,False
tab_no_UL_no_bad,46,46,0,46,0,NOVA_Cyg_1989,HARD,U,False,False
tab,51,51,4,47,0,NOVA_Cyg_1989,HARD,U,True,False
tab_5_sig,50,50,4,46,0,NOVA_Cyg_1989,HARD,U,True,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,U,True,False
tab_no_UL,50,50,4,46,0,NOVA_Cyg_1989,HARD,U,True,False
tab_BAD,4,4,4,0,0,NOVA_Cyg_1989,HARD,U,True,False
tab_no_BAD,46,46,0,46,0,NOVA_Cyg_1989,HARD,U,True,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,U,True,False
tab_no_UL_no_bad,46,46,0,46,0,NOVA_Cyg_1989,HARD,U,True,False
tab,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_5_sig,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_no_UL,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_no_BAD,14,14,0,14,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab_no_UL_no_bad,14,14,0,14,0,NOVA_Cyg_1989,HARD,UVW1,False,False
tab,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_5_sig,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_no_UL,16,16,2,14,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_no_BAD,14,14,0,14,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab_no_UL_no_bad,14,14,0,14,0,NOVA_Cyg_1989,HARD,UVW1,True,False
tab,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_5_sig,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_no_UL,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_no_BAD,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab_no_UL_no_bad,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,False,False
tab,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_5_sig,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_no_UL,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_BAD,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_no_BAD,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab_no_UL_no_bad,8,8,0,8,0,NOVA_Cyg_1989,HARD,UVW2,True,False
tab,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,False,False
tab_5_sig,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,V,False,False
tab_no_UL,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,False,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,V,False,False
tab_no_BAD,18,18,0,18,0,NOVA_Cyg_1989,HARD,V,False,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,V,False,False
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,HARD,V,False,False
tab,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,True,False
tab_5_sig,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,True,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,V,True,False
tab_no_UL,20,20,2,18,0,NOVA_Cyg_1989,HARD,V,True,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,V,True,False
tab_no_BAD,18,18,0,18,0,NOVA_Cyg_1989,HARD,V,True,False
tab_UL_no_bad,0,0,0,0,0,NOVA_Cyg_1989,HARD,V,True,False
tab_no_UL_no_bad,18,18,0,18,0,NOVA_Cyg_1989,HARD,V,True,False
tab,22,22,2,20,0,NOVA_Cyg_1989,HARD,WHITE,False,False
tab_5_sig,22,22,2,20,0,NOVA_Cyg_1989,HARD,WHITE,False,False
tab_UL,0,0,0,0,0,NOVA_Cyg_1989,HARD,WHITE,False,False
tab_no_UL,22,22,2,20,0,NOVA_Cyg_1989,HARD,WHITE,False,False
tab_BAD,2,2,2,0,0,NOVA_Cyg_1989,HARD,WHITE,False,False
tab_no_BAD,20,20,0,20,0,NOVA_Cyg_1989,HARD,WHITE,False,False
